Id,SalePrice
1580,217748.4200490648
1581,146698.31880004075
1582,130372.40145471576
1583,275759.3726576292
1584,230482.62398576643
1585,131852.1553374061
1586,92524.61432385328
1587,122187.98685230897
1588,186268.59028536384
1589,85700.42137561436
1590,141325.99733908172
1591,91941.33126388886
1592,139773.99661989952
1593,110429.19479873125
1594,155535.11674376437
1595,97901.0043929196
1596,227930.23856957536
1597,206092.5314487049
1598,189388.97415537504
1599,186747.12262933655
1600,174270.7833475219
1601,39380.35908231139
1602,122989.98625411512
1603,47158.37425019429
1604,276465.4450627209
1605,237969.25358910277
1606,148502.58386037406
1607,164800.1028777135
1608,208061.67986374092
1609,188084.1239939339
1610,155812.10830186168
1611,160266.7164798919
1612,184445.33474638988
1613,175403.4946171383
1614,142765.6091534167
1615,74686.91475302354
1616,76803.87805452757
1617,82868.07028121548
1618,126748.58308608597
1619,142582.71832473576
1620,158918.08016357291
1621,124273.72668922762
1622,157360.96430563414
1623,265477.9900502465
1624,200596.13029281027
1625,134829.31084055686
1626,187414.47374243033
1627,180770.82303523459
1628,279658.3325328352
1629,164049.01578165032
1630,345242.1818117313
1631,293448.4082851077
1632,261716.24258247856
1633,178538.52556353481
1634,173649.56850462593
1635,167052.6437474033
1636,148711.70087098237
1637,132960.84837542847
1638,185885.4148832329
1639,177112.0359242116
1640,224233.67006447143
1641,177239.82984966366
1642,249208.91230324027
1643,232069.8039037073
1644,242603.13008343196
1645,188123.08426935412
1646,171803.64160281513
1647,163669.8984734076
1648,121516.79286378296
1649,134305.91714145546
1650,94756.34105930733
1651,98545.40633663163
1652,97897.11070729932
1653,97625.69914889475
1654,151001.5811148563
1655,124107.66988752387
1656,135638.16160124866
1657,163878.18675739574
1658,155912.40704740514
1659,150449.3920961651
1660,139424.47715817136
1661,401118.41075574164
1662,307586.3753606118
1663,349400.93673998583
1664,416312.88173421426
1665,316507.76190074114
1666,316680.6554723433
1667,356287.06778779253
1668,346617.8844828019
1669,323625.4597789957
1670,329106.3417279266
1671,301448.8750714611
1672,379650.0509347941
1673,337282.1771516064
1674,283413.6456632649
1675,233732.18812260358
1676,205705.46006127703
1677,235578.79365397315
1678,442571.61338544916
1679,359647.9721932742
1680,286925.0988868086
1681,280099.2042644785
1682,342249.17678375565
1683,226429.26875466504
1684,213539.903559166
1685,202026.342192902
1686,173794.01592142857
1687,178621.0584237387
1688,204078.33526847395
1689,211952.46255586296
1690,214651.56800047634
1691,201071.77200719318
1692,227058.65277293976
1693,185404.6845774853
1694,181101.4770995332
1695,175203.58138865675
1696,216710.55237993062
1697,187264.2197419093
1698,333327.42633168306
1699,361408.4132574978
1700,271772.02662844677
1701,295831.2109715438
1702,247908.2525107148
1703,242929.92351149116
1704,270942.6646923332
1705,283520.10108378786
1706,353328.74793721875
1707,215560.154425584
1708,231522.58304655063
1709,298942.4689004668
1710,257052.99480710318
1711,285036.59199715825
1712,285263.48969763354
1713,245136.06332135503
1714,199763.68031882052
1715,203736.7990843188
1716,200122.0171761231
1717,193279.74327277695
1718,163579.81477563945
1719,262932.5378482158
1720,262918.12069548876
1721,175515.6948800264
1722,140251.05689622043
1723,146951.1976020122
1724,208417.93337624148
1725,237572.1298277476
1726,168849.30751418136
1727,185480.11552303005
1728,169071.7062924672
1729,188562.09224095242
1730,193237.7751505524
1731,109829.60271518212
1732,117045.29125002143
1733,110483.75708695082
1734,111869.27864088211
1735,122126.54635546426
1736,111912.85773430299
1737,302433.4201511175
1738,278276.055272219
1739,216326.63662915863
1740,198442.1106895071
1741,181261.32483580546
1742,153238.76568996278
1743,176103.91070402274
1744,324893.9076000005
1745,256130.77956974972
1746,184296.7845588366
1747,215344.95210330607
1748,183963.13403680292
1749,129276.15579155344
1750,129514.61831795517
1751,221149.47945852368
1752,115683.39467449696
1753,136817.36753684515
1754,191827.43532144534
1755,161669.84023873042
1756,104844.24209459685
1757,128228.47604928561
1758,106766.04274899629
1759,149163.39357834146
1760,141689.52417319617
1761,144486.02525839652
1762,158900.701419455
1763,181792.43334739306
1764,103333.12959989812
1765,87908.93828573148
1766,168475.90825555893
1767,193588.56066721422
1768,121614.04114707164
1769,158643.36877038283
1770,182110.090508505
1771,133059.463084033
1772,113783.83121530083
1773,112007.7920904255
1774,151790.69453791738
1775,163198.47602229984
1776,121148.77538685198
1777,97056.3566554985
1778,136873.11348022427
1779,159949.90562126786
1780,178590.07847985672
1781,120178.01320346957
1782,64698.15442212345
1783,147695.10133397696
1784,106717.11967473128
1785,120106.0333019963
1786,127396.12636465696
1787,150564.9415686878
1788,34077.078525604215
1789,94582.96976956865
1790,50279.944031553576
1791,220163.59150454286
1792,145293.85444318596
1793,136803.99848072487
1794,184497.2781689316
1795,141859.89172140206
1796,170695.6217715484
1797,124321.58812613296
1798,144219.17563512526
1799,105093.9325206955
1800,139227.93698227848
1801,117166.75623258017
1802,148298.6810231125
1803,160143.82803864335
1804,91875.93427111581
1805,149327.7226362906
1806,136289.9660233555
1807,175482.4809499865
1808,116972.33941892209
1809,138631.22223340767
1810,123297.41663660994
1811,100256.64306056732
1812,93003.11229135632
1813,115910.3292807939
1814,78859.66877265763
1815,49027.52381384489
1816,104972.86815501377
1817,85246.28459118353
1818,145148.5071046506
1819,130486.41524596536
1820,44240.195681378245
1821,119872.33727482217
1822,156497.5436716564
1823,44950.11078018346
1824,150273.54861103557
1825,151044.70650024153
1826,126250.27492776001
1827,121950.35144525208
1828,131986.91520211007
1829,110665.19457420381
1830,149203.2958297315
1831,183939.70258487994
1832,136334.08252963447
1833,140780.8327561603
1834,141520.09244029317
1835,156190.3258509268
1836,100072.17618647614
1837,97167.29810068244
1838,140228.21554760262
1839,113023.25324528548
1840,153622.8524053367
1841,145100.03481545066
1842,103238.63156592357
1843,149519.9314751667
1844,177781.8069496455
1845,147907.39291386772
1846,156241.9341985262
1847,173844.76478619943
1848,57046.949250408914
1849,137445.74778152746
1850,124701.2874570787
1851,160228.11750269728
1852,113422.31314442819
1853,110283.58814136265
1854,139930.15971451392
1855,163259.87738875463
1856,226987.40960062435
1857,129956.21196980844
1858,133574.52736111498
1859,151690.8614266247
1860,125260.58851338387
1861,151684.01216584304
1862,229900.7057353377
1863,219791.68143772683
1864,219814.7198603563
1865,335929.6431722727
1866,324398.96110891015
1867,236294.92742946418
1868,290590.9219985127
1869,221690.9497551457
1870,221977.62562426412
1871,283714.62170683243
1872,217252.35450738482
1873,237826.51336615323
1874,133773.4883173292
1875,189536.0607811124
1876,183720.58931702236
1877,186191.75897106645
1878,207923.6721411841
1879,153157.12925908575
1880,116345.66511632432
1881,215897.847486265
1882,254872.82007254078
1883,181911.77350289025
1884,185831.71550569264
1885,221852.80261330307
1886,276742.1287366925
1887,228043.6889572686
1888,250542.2181206385
1889,187377.06273634848
1890,121427.2658417935
1891,136988.80577090196
1892,88802.38854059414
1893,128265.64094327227
1894,144735.42146731424
1895,155560.86788085732
1896,129127.53385671927
1897,127511.14764222782
1898,113852.96520241955
1899,177120.81590491906
1900,194146.78548711585
1901,157495.00468690647
1902,141570.861813006
1903,239521.7712524361
1904,178778.55295375595
1905,190473.39336559363
1906,147556.52921436122
1907,208850.10368713015
1908,104691.77181660011
1909,136320.62080884236
1910,109737.92211508402
1911,188936.39176966506
1912,289236.9115166671
1913,171545.61692126677
1914,48185.360041246284
1915,278466.65002340893
1916,47924.2876835214
1917,247370.60150708887
1918,146929.36349820043
1919,155437.00575988414
1920,131611.62863857602
1921,346058.5724842651
1922,307072.34745071037
1923,211119.98269414948
1924,231838.08585588378
1925,221804.78783543338
1926,334220.3958881078
1927,124511.42603275576
1928,168822.04301586607
1929,116875.7474418208
1930,146860.52989796363
1931,123916.3238430596
1932,118788.51248377934
1933,181041.05893141218
1934,179476.50479901186
1935,170274.01430629124
1936,207768.6054575292
1937,177098.93862178107
1938,143559.253531144
1939,303018.441302889
1940,230314.34101266973
1941,177576.80455224356
1942,131220.10926764552
1943,260265.5286504107
1944,376593.74514245754
1945,398551.40105688386
1946,158509.51325391047
1947,322995.56021754956
1948,156687.13960605022
1949,211079.29658370535
1950,194841.0828690054
1951,244089.71531686932
1952,195943.395813155
1953,192484.30146544077
1954,205751.54208907415
1955,131037.76046932652
1956,249348.7430371996
1957,145220.18915848038
1958,227728.96793239051
1959,130433.96726448112
1960,77982.98328150087
1961,125158.04948710487
1962,90949.08365812991
1963,95666.99671026366
1964,88127.96592935827
1965,138114.6217856931
1966,131690.0070309774
1967,304864.3225372173
1968,383022.18314946885
1969,372078.67383677233
1970,370505.9381979536
1971,418807.70082279877
1972,369575.66906641773
1973,348718.88292691344
1974,311413.88882198324
1975,419910.67585953255
1976,315521.73478569323
1977,369199.3153571652
1978,343415.1499779306
1979,310254.08410240174
1980,235831.51944591547
1981,299408.28022725857
1982,259180.73396920902
1983,253330.57390154363
1984,187848.04315061704
1985,211029.7012195231
1986,178766.3327907389
1987,221267.33279838413
1988,197305.0032821549
1989,200551.31899767718
1990,223704.1490946256
1991,237908.2082789424
1992,246093.6927866463
1993,180918.99283484695
1994,196460.4703709404
1995,198458.0043789919
1996,349682.7157289786
1997,320924.0819347629
1998,304723.6604642621
1999,344456.5444874503
2000,354332.65571462875
2001,318440.4925057925
2002,214556.19395784894
2003,270604.4110597742
2004,297667.2383061575
2005,228873.7540975446
2006,227685.45810501766
2007,280842.3001531537
2008,252907.95689536422
2009,201689.42330345
2010,230071.71610957664
2011,157900.4031179319
2012,220143.98974221316
2013,168760.22212391533
2014,178769.43694320577
2015,230754.15109916893
2016,190302.86128457147
2017,199113.23329259735
2018,105667.32294546906
2019,138626.16722189286
2020,81436.24279863713
2021,114015.96657925518
2022,280741.4123878905
2023,108146.09538959991
2024,277451.20675726235
2025,398944.2187119839
2026,180191.72268682206
2027,151020.44372382853
2028,165033.46411309903
2029,151745.8731491831
2030,253813.26863503573
2031,225155.9967144539
2032,225048.62818365847
2033,230657.58033938962
2034,129269.99521126715
2035,250435.05056599597
2036,205368.1824307458
2037,205157.73694451852
2038,288784.8464893247
2039,289627.2398396926
2040,376509.84322761325
2041,284766.520035445
2042,220879.04788513645
2043,161499.9331764218
2044,158583.25325970142
2045,219690.94348608842
2046,132866.16333202412
2047,131283.5357219875
2048,130062.83102982258
2049,135671.2973397195
2050,167551.08466351987
2051,127382.41436255607
2052,100832.84071572823
2053,140732.1236232377
2054,101893.35922660446
2055,137033.48154739733
2056,149552.3632135035
2057,103513.89998465125
2058,219414.81599206477
2059,126346.25165344751
2060,154572.4651784175
2061,132583.530540562
2062,105138.83616456762
2063,112919.35685568769
2064,121319.00926600164
2065,121695.22100330354
2066,174197.4074672961
2067,162902.1615474685
2068,128725.1379367325
2069,93561.86679062503
2070,97260.00554483337
2071,89260.12411096133
2072,123653.48598523112
2073,113274.96682544425
2074,176484.72326774802
2075,181073.26536264643
2076,125648.2747280132
2077,150438.1686698026
2078,141459.3227783041
2079,123924.68166672671
2080,101223.8565719307
2081,125138.54174392414
2082,188673.82378748502
2083,128690.08335328219
2084,105824.68551818142
2085,113150.01496557822
2086,175551.81169581204
2087,121570.62533349055
2088,105130.19412271772
2089,82185.83084401186
2090,116432.78736430523
2091,126310.18590442021
2092,138867.21783387125
2093,96098.57711253338
2094,154504.78292024555
2095,167558.35301093175
2096,118268.12581526581
2097,87607.73514376185
2098,111273.92223429121
2099,22869.050614075502
2100,70679.250957018
2101,153083.62087347312
2102,143210.90105047962
2103,100305.02204299998
2104,145512.19533460727
2105,137586.37846573326
2106,15858.294530068291
2107,189935.134751359
2108,116147.08432459552
2109,111021.93294207565
2110,129358.45888294955
2111,182303.14777116152
2112,132861.2463737668
2113,129236.839331022
2114,130350.00071413792
2115,159411.34182093758
2116,134207.81525756675
2117,147878.1596720193
2118,167505.991500512
2119,128739.52645739331
2120,116352.54137656279
2121,85817.28228132427
2122,111028.10396563634
2123,154033.74808952655
2124,180827.86005127616
2125,105957.11476330948
2126,167195.6388266806
2127,150163.89582535485
2128,137198.3289153541
2129,114675.49580553453
2130,146634.90324723884
2131,178645.58867512434
2132,112575.76596992812
2133,128901.83559421683
2134,141698.2598242783
2135,126867.85767319705
2136,80906.94117233879
2137,119963.54377499409
2138,118211.00757658668
2139,147610.45523280674
2140,142070.5019016096
2141,181713.45120635838
2142,150309.7508936487
2143,142250.6873125825
2144,110963.63470838987
2145,147219.78864289052
2146,171018.8698033383
2147,152698.56148262531
2148,126452.39089900535
2149,131884.384886174
2150,271602.72520156694
2151,170137.11123267654
2152,186426.54058177676
2153,156218.3231252383
2154,83731.5148079244
2155,155617.1270127443
2156,224222.2706721737
2157,215782.55253598117
2158,255770.85106885037
2159,238696.64731393312
2160,205780.69386782963
2161,262437.714859108
2162,336955.68999686954
2163,322387.4084935759
2164,261179.55840013968
2165,220009.15890622
2166,135456.14615592058
2167,217813.86752260663
2168,158222.0561715488
2169,191672.24370102724
2170,186615.25346504222
2171,127348.1690660275
2172,137382.52060826425
2173,164909.9889291327
2174,223093.97896542074
2175,272657.45957034105
2176,287449.580044759
2177,248498.10257414007
2178,245962.33541237307
2179,106374.94320949563
2180,195672.5377529927
2181,208082.60131147457
2182,212899.53790563042
2183,209019.55505165993
2184,126122.37863359856
2185,144182.2711063889
2186,156236.6376351677
2187,179911.28847792046
2188,195157.7755191028
2189,263767.38824019115
2190,105309.93813622533
2191,73972.396272009
2192,91871.39451788971
2193,121475.38055063086
2194,172396.42145912303
2195,104864.34324039356
2196,97600.72335535963
2197,103582.03290434158
2198,174081.18259645393
2199,162464.38258190057
2200,158080.19100983534
2201,141962.43279637815
2202,238401.3226198242
2203,146469.21014206158
2204,163669.61564143514
2205,113277.95320713287
2206,155672.15267344308
2207,274418.33074396383
2208,256057.18712899298
2209,228480.5562733789
2210,118857.66823464353
2211,136311.47456009244
2212,132864.35312299244
2213,115652.67154689133
2214,137117.57868070737
2215,114752.80029154173
2216,128301.52747463714
2217,43929.54496742529
2218,49668.86148340581
2219,50587.915309460834
2220,61333.39353387151
2221,279041.6591585127
2222,258315.16103507043
2223,268473.64790916024
2224,227503.57047306537
2225,140015.6962857528
2226,127150.06381948642
2227,179437.09310303908
2228,295595.086925257
2229,231378.6629806033
2230,127667.40274763922
2231,212458.36558960192
2232,190193.46434322512
2233,185129.3121807538
2234,254705.95107982983
2235,174949.12298953184
2236,246749.54790251213
2237,270524.8354410848
2238,221522.17830411647
2239,125280.3950899248
2240,106919.24294708669
2241,93987.5873697463
2242,119395.06908925995
2243,133247.97335653962
2244,85837.61617921875
2245,95349.72360639833
2246,131125.45085545327
2247,150911.36791997007
2248,118407.55785856745
2249,127494.08876290917
2250,128884.85961096478
2251,114238.77088766103
2252,191641.57580257626
2253,159749.3371356211
2254,160757.27089982177
2255,176303.30559087172
2256,162507.09182655322
2257,176984.67146045133
2258,155045.70473491144
2259,172917.24385643285
2260,130122.21957979444
2261,272515.1831808761
2262,266842.1264556411
2263,375933.68426961894
2264,426193.1921490135
2265,155575.18570938148
2266,329246.04878491466
2267,388255.9949189883
2268,419083.9205075598
2269,147934.99785601278
2270,208545.32533309772
2271,210918.27814460942
2272,230195.621805212
2273,152310.51126406412
2274,172940.3018079775
2275,169867.62451701658
2276,207128.99107841542
2277,164415.92402052437
2278,153000.5369842681
2279,106848.46798865031
2280,91570.31472936738
2281,166104.82524997322
2282,153533.88472623378
2283,112873.40605789958
2284,104100.29968636227
2285,137256.16357041965
2286,107708.66685421485
2287,361181.27931299014
2288,323033.5617072154
2289,329352.21391710476
2290,382575.4769491416
2291,338906.54577237973
2292,393379.80611024844
2293,397887.9730502679
2294,388837.01081699133
2295,431166.9090114902
2296,281595.4778055337
2297,350169.6259225148
2298,386752.3880890836
2299,349292.247982081
2300,295296.0013119525
2301,337099.28584884456
2302,262258.3477211802
2303,270662.7433746627
2304,266733.375568948
2305,197556.73572158697
2306,197557.98104172922
2307,234384.65981873102
2308,239138.99413573602
2309,282188.3833085736
2310,258912.0051761833
2311,221309.49969774764
2312,180380.1635716525
2313,169133.4632755397
2314,189212.65942920512
2315,178679.36964881816
2316,168090.80260582594
2317,186370.3217848593
2318,186776.90034523327
2319,199148.2168254892
2320,174158.3266068357
2321,246988.45788463228
2322,219685.59179710993
2323,203233.00799289066
2324,202243.9946690856
2325,205676.3769131503
2326,186602.52425099118
2327,200408.6272594137
2328,208166.60211194237
2329,174949.25218826113
2330,174631.78636191157
2331,346929.9911260761
2332,382185.10013626073
2333,308582.7056853415
2334,281528.50825748267
2335,304258.3923480187
2336,303883.7814957006
2337,181698.59356936906
2338,219092.17010868108
2339,252023.1778342945
2340,351047.3826318355
2341,195880.14647169854
2342,242286.21247145347
2343,232671.39549452043
2344,204978.11742378678
2345,222533.54475841997
2346,227416.72931199172
2347,209152.1829663103
2348,273518.01687492314
2349,223175.8699246128
2350,286771.850615598
2351,275992.49226851785
2352,262574.6518013824
2353,255470.98225462227
2354,178309.94654751336
2355,183024.3130908166
2356,136923.78500253055
2357,216971.13399720564
2358,194168.03991145873
2359,130311.74963795417
2360,121857.83942094306
2361,121354.03356263298
2362,241308.17800188274
2363,145255.55443113856
2364,186976.49448410538
2365,228111.49607074447
2366,199422.1433219232
2367,199872.16216802248
2368,175791.4613006683
2369,196213.86845848244
2370,154261.80071831914
2371,118344.57642476307
2372,209724.68655929295
2373,292430.4726584456
2374,271298.3062477363
2375,269043.703479982
2376,277974.47837601136
2377,336805.5410781768
2378,155479.35951366276
2379,185641.75624790578
2380,128294.23161955038
2381,139103.01773760957
2382,224664.5743845622
2383,198137.43278586515
2384,228200.4062733429
2385,162727.2877393409
2386,135617.39851636416
2387,123814.07015654002
2388,128775.36683001695
2389,135809.2619822072
2390,157878.98320583114
2391,138677.36907880916
2392,136150.43201103318
2393,181108.2034299043
2394,140227.7749740847
2395,197775.6784551877
2396,156839.20415002108
2397,179552.39917083457
2398,88731.12165455217
2399,52111.68602296151
2400,60057.524853756884
2401,145720.9737170774
2402,134045.9385326216
2403,133798.5401862692
2404,139474.2048861871
2405,151531.16230528033
2406,129408.69755810313
2407,97461.54417840042
2408,130189.46335869655
2409,102607.42847456038
2410,184972.38746784464
2411,108341.23125068285
2412,162570.79356307164
2413,114028.40779075865
2414,135793.32676408114
2415,145852.4254097382
2416,136314.0239120822
2417,151880.22099029482
2418,125818.91896068607
2419,97412.23087912914
2420,124524.55768772913
2421,109689.71017124597
2422,124289.87337254686
2423,111799.80228694784
2424,159518.3219708614
2425,156489.6858616236
2426,139985.52631428954
2427,133264.08739379514
2428,192206.0229023206
2429,100398.62518121209
2430,136595.6392076176
2431,102624.43368543149
2432,165531.69529368728
2433,154940.60528783873
2434,141736.5069576155
2435,163024.65818422032
2436,179570.66976311803
2437,108312.0720036265
2438,114442.89371482143
2439,107968.93294379185
2440,120613.14198697475
2441,82454.8778091583
2442,111240.6868563611
2443,144240.04767488362
2444,132560.62884117686
2445,71184.90682279342
2446,100775.09472337761
2447,204381.75795841916
2448,159692.5073535624
2449,100730.46058252221
2450,136966.66895310697
2451,121120.3254220495
2452,162259.26617386448
2453,110432.07995542209
2454,149023.7494958837
2455,159361.83693888457
2456,111989.9423274186
2457,149102.01035694522
2458,173498.6174818047
2459,105513.63179090898
2460,134045.96798950457
2461,133962.1977933494
2462,138113.2318250502
2463,113230.85591034661
2464,163761.439623493
2465,139665.58674338646
2466,110379.80817741854
2467,132023.51336126123
2468,101524.37839399674
2469,80659.36274287547
2470,179331.5570233427
2471,222826.08390850946
2472,139534.17300280672
2473,89868.17174067209
2474,66065.70315400907
2475,193016.62144437945
2476,76811.5250280886
2477,112401.80758602684
2478,127906.73628899478
2479,74543.73288550694
2480,170524.75496928836
2481,147570.30750504788
2482,105012.72433487
2483,113327.99012435996
2484,135090.54559644964
2485,126838.78086811746
2486,164299.48183896276
2487,199749.3134741434
2488,193671.5824634733
2489,156887.46484952373
2490,164268.00521636545
2491,106728.71769839153
2492,201102.31205081195
2493,180376.8993115048
2494,148544.41841610102
2495,70974.29047314078
2496,226604.806998251
2497,137548.28428702685
2498,114778.88444535062
2499,121471.48261518427
2500,103731.08522196929
2501,128474.20406419341
2502,151982.8332473177
2503,99269.97935200413
2504,186105.38861809648
2505,214782.23145997385
2506,275071.14640764776
2507,286415.93723469856
2508,270179.4965111492
2509,218002.77981567965
2510,229739.66711556725
2511,195168.0918836447
2512,236240.97774450108
2513,213684.3763052777
2514,305486.62788664456
2515,158164.64556846186
2516,171482.85572749004
2517,140306.9254948015
2518,151430.1612344354
2519,261332.77437894302
2520,232197.3936472123
2521,198471.43557173316
2522,211170.9366939792
2523,124286.70783633552
2524,139302.0062975674
2525,145172.20505377208
2526,161155.88920917385
2527,137336.71559877624
2528,118719.48771308805
2529,118489.70022452809
2530,107166.04442895483
2531,246403.9996361097
2532,206889.98152794712
2533,206685.8368376342
2534,287723.9168823166
2535,241045.75436067046
2536,233745.9711314619
2537,264108.8416727886
2538,201723.350097714
2539,189901.12243580143
2540,188412.955808667
2541,204185.29418575182
2542,167468.93058132892
2543,121532.48605776392
2544,92110.56008584122
2545,127902.13825859525
2546,153423.30227940413
2547,162238.3028908933
2548,209381.224488504
2549,156984.57996530994
2550,544772.5550728654
2551,153354.44700634596
2552,130055.31913869153
2553,77164.14322867827
2554,117979.23940908653
2555,129982.96298574447
2556,92381.11184172239
2557,84593.03396777669
2558,157055.2131008522
2559,139899.10257975291
2560,203848.13211582578
2561,178901.05733257113
2562,161693.51333715045
2563,167476.39049523557
2564,191373.9389774939
2565,189421.81383702392
2566,147952.9096626311
2567,113276.18842718494
2568,215549.8474591861
2569,223471.59183752094
2570,102776.57339030365
2571,170303.97126172297
2572,167939.92012736178
2573,260103.43634315836
2574,258746.39904581523
2575,134377.8089367668
2576,130564.68489265814
2577,120393.68761547585
2578,104270.65709348256
2579,57475.85106304125
2580,107129.72651593504
2581,88570.73576474003
2582,118558.89468653128
2583,288674.1266394742
2584,157873.52576734405
2585,168871.3057079774
2586,191271.1058782423
2587,198870.69318031915
2588,142311.487831095
2589,143374.73885364598
2590,180897.5875005445
2591,223356.18885101634
2592,200626.09585544397
2593,236126.75748747122
2594,183306.6318051028
2595,194012.0860510806
2596,277978.6934154935
2597,186158.69283820898
2598,275538.0375927156
2599,329285.5623129888
2600,161539.17033851193
2601,71423.09942957317
2602,59769.11406950047
2603,62167.57775432477
2604,86595.94494660245
2605,74205.01277448959
2606,118887.76542528719
2607,185486.5787331278
2608,173524.78204325098
2609,145593.15046689636
2610,115825.36802510009
2611,151868.59424218885
2612,141386.18832105538
2613,119505.27222877089
2614,120556.81836385
2615,146058.00717290887
2616,160645.21622869093
2617,168336.36995651596
2618,261391.4793564733
2619,228170.99060765328
2620,166100.3186489658
2621,174525.0428046924
2622,168768.25292579387
2623,234953.867718098
2624,267824.6682028461
2625,313937.4470890255
2626,158779.68714862992
2627,214486.6277862899
2628,466002.68777597835
2629,480897.95773505326
2630,429855.83070624387
2631,445980.0568075788
2632,412133.4604349828
2633,351973.80233964394
2634,403991.5392998345
2635,112211.92600950366
2636,182337.02091875882
2637,186500.12922149384
2638,245573.23931526043
2639,186947.5626157103
2640,146747.74040070828
2641,81223.32028371585
2642,133464.52547094598
2643,120934.5757458359
2644,111584.74801255018
2645,109791.92299669492
2646,97210.0451564116
2647,102693.80644204887
2648,121822.30950840376
2649,162109.82146420237
2650,126086.49950924306
2651,131212.51860941295
2652,362003.62245827634
2653,299811.8617064478
2654,282474.77003180655
2655,375790.05744243786
2656,378408.9406011058
2657,339937.29482701444
2658,327150.40265014465
2659,346639.69013011106
2660,347009.2714873005
2661,339868.7804616117
2662,387599.3501130657
2663,299560.97904360504
2664,274169.52069752757
2665,311638.2753331922
2666,289231.9790112863
2667,195308.0070296859
2668,204999.1970155274
2669,186067.81023194687
2670,264223.50961456844
2671,207982.49795539188
2672,187144.63699376187
2673,172462.1796886078
2674,184746.86790767638
2675,197114.6250604496
2676,219567.17685339507
2677,207416.1193696682
2678,172941.56965005863
2679,291143.2314481933
2680,297834.12851851806
2681,371376.47236335254
2682,318842.88791578123
2683,434741.4068861492
2684,358102.3080506262
2685,361062.199274688
2686,282576.253430767
2687,242190.07101742737
2688,222919.66211305512
2689,219300.19370568823
2690,319672.27786664874
2691,198867.88249506312
2692,174649.48235678417
2693,220767.0066604996
2694,159277.21845353558
2695,231439.92850753875
2696,209056.52362459246
2697,188991.12653823197
2698,184716.08767698426
2699,127279.26257694
2700,127697.59933480201
2701,159012.51533340127
2702,104346.42715225508
2703,171750.88187074033
2704,154370.63274267386
2705,128951.04980172054
2706,90648.67029376468
2707,91831.91136820382
2708,128132.4834784877
2709,124469.30151544255
2710,149559.5233721172
2711,304734.03340413235
2712,431473.7394357207
2713,178287.99887020583
2714,141151.17942784145
2715,153238.76568996278
2716,139777.94180028676
2717,220817.96087640384
2718,249279.15920785628
2719,134861.25352482754
2720,182085.33122542198
2721,118392.43315257365
2722,128189.48788866773
2723,158569.301313699
2724,124607.45375618455
2725,117882.97420749022
2726,132176.78517379565
2727,229614.05693665426
2728,187272.06237443537
2729,132914.66547724232
2730,134640.85398787283
2731,129686.15185120935
2732,150708.88455611398
2733,154957.21209141565
2734,139571.68644045945
2735,130101.44808099791
